t_over_L,d_mm,L_mm,N,lattice_type,band_mean_alpha,alpha_1000hz,C11,C12,C44,surrogate_method
0.158571,1.75,40.0,5,FCC,0.009313,0.008249,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,1.75,40.0,5,FCC,0.008475,0.007737,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,1.75,40.0,5,FCC,0.007812,0.007286,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,1.9286,40.0,5,FCC,0.125182,0.140571,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,1.9286,40.0,5,FCC,0.104852,0.048495,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,1.9286,40.0,5,FCC,0.088534,0.032651,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,1.9286,40.0,5,FCC,0.070787,0.025399,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,1.9286,40.0,5,FCC,0.052321,0.021028,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,1.9286,40.0,5,FCC,0.042337,0.01804,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,1.9286,40.0,5,FCC,0.036297,0.015842,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,1.9286,40.0,5,FCC,0.031534,0.014145,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,1.9286,40.0,5,FCC,0.026763,0.012791,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,1.9286,40.0,5,FCC,0.021497,0.011682,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,1.9286,40.0,5,FCC,0.017446,0.010756,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,1.9286,40.0,5,FCC,0.014868,0.009969,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,1.9286,40.0,5,FCC,0.012935,0.009292,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,1.9286,40.0,5,FCC,0.01125,0.008702,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,1.9286,40.0,5,FCC,0.009891,0.008184,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,2.1071,40.0,5,FCC,0.140153,0.187389,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,2.1071,40.0,5,FCC,0.118106,0.094211,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,2.1071,40.0,5,FCC,0.102321,0.044588,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,2.1071,40.0,5,FCC,0.089152,0.031666,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,2.1071,40.0,5,FCC,0.07558,0.025202,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,2.1071,40.0,5,FCC,0.058772,0.021157,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,2.1071,40.0,5,FCC,0.046538,0.018329,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,2.1071,40.0,5,FCC,0.039762,0.016217,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,2.1071,40.0,5,FCC,0.035119,0.014568,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,2.1071,40.0,5,FCC,0.031294,0.013239,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,2.1071,40.0,5,FCC,0.027544,0.012142,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,2.1071,40.0,5,FCC,0.023228,0.01122,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,2.1071,40.0,5,FCC,0.018938,0.010432,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,2.1071,40.0,5,FCC,0.015971,0.00975,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,2.1071,40.0,5,FCC,0.013981,0.009154,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,2.2857,40.0,5,FCC,0.157265,0.341267,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,2.2857,40.0,5,FCC,0.131029,0.262461,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,2.2857,40.0,5,FCC,0.114196,0.080447,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,2.2857,40.0,5,FCC,0.101314,0.043117,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,2.2857,40.0,5,FCC,0.090378,0.031484,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,2.2857,40.0,5,FCC,0.079749,0.025397,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,2.2857,40.0,5,FCC,0.066853,0.021509,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,2.2857,40.0,5,FCC,0.052762,0.018757,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,2.2857,40.0,5,FCC,0.043962,0.016682,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,2.2857,40.0,5,FCC,0.038643,0.015051,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,2.2857,40.0,5,FCC,0.034791,0.013728,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,2.2857,40.0,5,FCC,0.031593,0.01263,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,2.2857,40.0,5,FCC,0.02859,0.011703,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,2.2857,40.0,5,FCC,0.025327,0.010907,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,2.2857,40.0,5,FCC,0.021476,0.010217,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,2.4643,40.0,5,FCC,0.179219,0.599472,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,2.4643,40.0,5,FCC,0.145026,0.197109,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,2.4643,40.0,5,FCC,0.125704,0.29862,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,2.4643,40.0,5,FCC,0.11204,0.077057,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,2.4643,40.0,5,FCC,0.101164,0.043249,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,2.4643,40.0,5,FCC,0.091845,0.031946,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,2.4643,40.0,5,FCC,0.083145,0.025937,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,2.4643,40.0,5,FCC,0.073723,0.022072,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,2.4643,40.0,5,FCC,0.061685,0.019322,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,2.4643,40.0,5,FCC,0.050071,0.017242,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,2.4643,40.0,5,FCC,0.042907,0.0156,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,2.4643,40.0,5,FCC,0.038342,0.014265,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,2.4643,40.0,5,FCC,0.034965,0.013153,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,2.4643,40.0,5,FCC,0.032179,0.012212,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,2.4643,40.0,5,FCC,0.029663,0.011402,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,2.6429,40.0,5,FCC,0.200725,0.180978,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,2.6429,40.0,5,FCC,0.162418,0.746627,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,2.6429,40.0,5,FCC,0.137887,0.162055,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,2.6429,40.0,5,FCC,0.122462,0.304985,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,2.6429,40.0,5,FCC,0.110927,0.0799,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,2.6429,40.0,5,FCC,0.101511,0.04479,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,2.6429,40.0,5,FCC,0.093386,0.033027,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,2.6429,40.0,5,FCC,0.08597,0.026824,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,2.6429,40.0,5,FCC,0.078597,0.022853,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,2.6429,40.0,5,FCC,0.070115,0.020036,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,2.6429,40.0,5,FCC,0.059279,0.017906,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,2.6429,40.0,5,FCC,0.049196,0.016226,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,2.6429,40.0,5,FCC,0.042774,0.014859,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,2.6429,40.0,5,FCC,0.038582,0.01372,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,2.6429,40.0,5,FCC,0.035475,0.012755,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,2.8214,40.0,5,FCC,0.214105,0.146769,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,2.8214,40.0,5,FCC,0.183402,0.293893,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,2.8214,40.0,5,FCC,0.152487,0.487599,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,2.8214,40.0,5,FCC,0.133412,0.150101,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,2.8214,40.0,5,FCC,0.120481,0.31733,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,2.8214,40.0,5,FCC,0.110466,0.089354,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,2.8214,40.0,5,FCC,0.102148,0.04795,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,2.8214,40.0,5,FCC,0.094929,0.034815,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,2.8214,40.0,5,FCC,0.08841,0.028105,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,2.8214,40.0,5,FCC,0.08222,0.023885,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,2.8214,40.0,5,FCC,0.07584,0.020921,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,2.8214,40.0,5,FCC,0.068344,0.018694,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,2.8214,40.0,5,FCC,0.058796,0.016944,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,2.8214,40.0,5,FCC,0.049554,0.015524,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,2.8214,40.0,5,FCC,0.043338,0.014342,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,3.0,40.0,5,FCC,0.221973,0.197072,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,3.0,40.0,5,FCC,0.19975,0.143545,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,3.0,40.0,5,FCC,0.171103,0.485235,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,3.0,40.0,5,FCC,0.146279,0.369095,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,3.0,40.0,5,FCC,0.130524,0.143587,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,3.0,40.0,5,FCC,0.119312,0.314439,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,3.0,40.0,5,FCC,0.110427,0.109493,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,3.0,40.0,5,FCC,0.102957,0.053433,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,3.0,40.0,5,FCC,0.096441,0.037537,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,3.0,40.0,5,FCC,0.090582,0.029886,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,3.0,40.0,5,FCC,0.085141,0.025227,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,3.0,40.0,5,FCC,0.079854,0.022016,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,3.0,40.0,5,FCC,0.074329,0.019633,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,3.0,40.0,5,FCC,0.067868,0.017775,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,3.0,40.0,5,FCC,0.059645,0.016275,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,0.5,10.0,10,FCC,0.4979,0.538194,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,0.5,10.0,10,FCC,0.47478,0.39461,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,0.5,10.0,10,FCC,0.446054,0.364166,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,0.5,10.0,10,FCC,0.424892,0.39528,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,0.5,10.0,10,FCC,0.402879,0.443014,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,0.5,10.0,10,FCC,0.381454,0.453229,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,0.5,10.0,10,FCC,0.362303,0.417454,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,0.5,10.0,10,FCC,0.344008,0.369845,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,0.5,10.0,10,FCC,0.326827,0.333448,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,0.5,10.0,10,FCC,0.31101,0.312899,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,0.5,10.0,10,FCC,0.296292,0.305223,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,0.5,10.0,10,FCC,0.282574,0.305003,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,0.5,10.0,10,FCC,0.269744,0.30617,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,0.5,10.0,10,FCC,0.257675,0.303877,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,0.5,10.0,10,FCC,0.246285,0.296341,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,0.6786,10.0,10,FCC,0.52336,0.611899,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,0.6786,10.0,10,FCC,0.504338,0.90001,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,0.6786,10.0,10,FCC,0.483581,0.821408,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,0.6786,10.0,10,FCC,0.477989,0.595432,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,0.6786,10.0,10,FCC,0.480899,0.441442,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,0.6786,10.0,10,FCC,0.472212,0.356406,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,0.6786,10.0,10,FCC,0.457025,0.314441,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,0.6786,10.0,10,FCC,0.442924,0.301391,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,0.6786,10.0,10,FCC,0.433364,0.311413,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,0.6786,10.0,10,FCC,0.426659,0.342553,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,0.6786,10.0,10,FCC,0.418126,0.39255,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,0.6786,10.0,10,FCC,0.407226,0.4532,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,0.6786,10.0,10,FCC,0.395881,0.505802,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,0.6786,10.0,10,FCC,0.385534,0.527634,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,0.6786,10.0,10,FCC,0.376401,0.510531,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,0.8571,10.0,10,FCC,0.42854,0.227705,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,0.8571,10.0,10,FCC,0.454574,0.297071,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,0.8571,10.0,10,FCC,0.487044,0.427293,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,0.8571,10.0,10,FCC,0.489485,0.638162,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,0.8571,10.0,10,FCC,0.47836,0.876797,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,0.8571,10.0,10,FCC,0.464963,0.96271,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,0.8571,10.0,10,FCC,0.454411,0.840213,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,0.8571,10.0,10,FCC,0.450665,0.659773,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,0.8571,10.0,10,FCC,0.455909,0.514282,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,0.8571,10.0,10,FCC,0.463126,0.413744,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,0.8571,10.0,10,FCC,0.46319,0.346847,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,0.8571,10.0,10,FCC,0.457044,0.302976,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,0.8571,10.0,10,FCC,0.448233,0.275174,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,0.8571,10.0,10,FCC,0.439085,0.259318,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,0.8571,10.0,10,FCC,0.431081,0.253159,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,1.0357,10.0,10,FCC,0.402201,0.170507,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,1.0357,10.0,10,FCC,0.395654,0.176135,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,1.0357,10.0,10,FCC,0.392012,0.193016,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,1.0357,10.0,10,FCC,0.400811,0.224605,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,1.0357,10.0,10,FCC,0.427442,0.276765,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,1.0357,10.0,10,FCC,0.452711,0.358418,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,1.0357,10.0,10,FCC,0.460948,0.480472,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,1.0357,10.0,10,FCC,0.45837,0.647761,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,1.0357,10.0,10,FCC,0.451304,0.835922,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,1.0357,10.0,10,FCC,0.442912,0.969873,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,1.0357,10.0,10,FCC,0.434892,0.974874,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,1.0357,10.0,10,FCC,0.428483,0.867894,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,1.0357,10.0,10,FCC,0.425002,0.72386,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,1.0357,10.0,10,FCC,0.426006,0.59296,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,1.0357,10.0,10,FCC,0.432253,0.489565,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,1.2143,10.0,10,FCC,0.370289,0.162727,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,1.2143,10.0,10,FCC,0.374861,0.155568,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,1.2143,10.0,10,FCC,0.37243,0.152901,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,1.2143,10.0,10,FCC,0.367211,0.154888,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,1.2143,10.0,10,FCC,0.362489,0.161958,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,1.2143,10.0,10,FCC,0.361397,0.174949,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,1.2143,10.0,10,FCC,0.367675,0.195241,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,1.2143,10.0,10,FCC,0.384671,0.224931,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,1.2143,10.0,10,FCC,0.40811,0.267055,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,1.2143,10.0,10,FCC,0.425571,0.325753,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,1.2143,10.0,10,FCC,0.433018,0.406109,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,1.2143,10.0,10,FCC,0.433677,0.512858,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,1.2143,10.0,10,FCC,0.430694,0.646392,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,1.2143,10.0,10,FCC,0.425928,0.794714,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,1.2143,10.0,10,FCC,0.420436,0.925622,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,1.3929,10.0,10,FCC,0.321106,0.16598,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,1.3929,10.0,10,FCC,0.33882,0.155398,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
0.051429,1.3929,10.0,10,FCC,0.347002,0.147346,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR
0.062143,1.3929,10.0,10,FCC,0.349141,0.141842,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR
0.072857,1.3929,10.0,10,FCC,0.34758,0.138824,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR
0.083571,1.3929,10.0,10,FCC,0.344032,0.138269,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR
0.094286,1.3929,10.0,10,FCC,0.339874,0.140245,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR
0.105,1.3929,10.0,10,FCC,0.336323,0.144929,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR
0.115714,1.3929,10.0,10,FCC,0.334619,0.152641,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR
0.126429,1.3929,10.0,10,FCC,0.336243,0.163864,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR
0.137143,1.3929,10.0,10,FCC,0.343056,0.17929,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR
0.147857,1.3929,10.0,10,FCC,0.356544,0.199873,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR
0.158571,1.3929,10.0,10,FCC,0.374937,0.226897,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR
0.169286,1.3929,10.0,10,FCC,0.391994,0.262045,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR
0.18,1.3929,10.0,10,FCC,0.403127,0.307454,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR
0.03,1.5714,10.0,10,FCC,0.261242,0.171162,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR
0.040714,1.5714,10.0,10,FCC,0.289066,0.160395,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR
