t_over_L,d_mm,L_mm,N,lattice_type,band_mean_alpha,alpha_1000hz
0.158571,0.5,26.6667,15,FCC_face,0.039475,0.037568
0.158571,0.5,26.6667,20,FCC_face,0.039475,0.037568
0.158571,0.5,30.0,5,FCC_face,0.024486,0.024525
0.158571,0.5,30.0,10,FCC_face,0.024486,0.024525
0.158571,0.5,30.0,15,FCC_face,0.024486,0.024525
0.158571,0.5,30.0,20,FCC_face,0.024486,0.024525
0.158571,0.5,33.3333,5,FCC_face,0.016732,0.017268
0.158571,0.5,33.3333,10,FCC_face,0.016732,0.017268
0.158571,0.5,33.3333,15,FCC_face,0.016732,0.017268
0.158571,0.5,33.3333,20,FCC_face,0.016732,0.017268
0.158571,0.5,36.6667,5,FCC_face,0.012167,0.012742
0.158571,0.5,36.6667,10,FCC_face,0.012167,0.012742
0.158571,0.5,36.6667,15,FCC_face,0.012167,0.012742
0.158571,0.5,36.6667,20,FCC_face,0.012167,0.012742
0.158571,0.5,40.0,5,FCC_face,0.009207,0.009719
0.158571,0.5,40.0,10,FCC_face,0.009207,0.009719
0.158571,0.5,40.0,15,FCC_face,0.009207,0.009719
0.158571,0.5,40.0,20,FCC_face,0.009207,0.009719
0.158571,0.6786,10.0,5,FCC_face,0.439182,0.626262
0.158571,0.6786,10.0,10,FCC_face,0.535241,0.397413
0.158571,0.6786,10.0,15,FCC_face,0.616554,0.539315
0.158571,0.6786,10.0,20,FCC_face,0.657942,0.756509
0.158571,0.6786,13.3333,5,FCC_face,0.448052,0.246405
0.158571,0.6786,13.3333,10,FCC_face,0.528937,0.398109
0.158571,0.6786,13.3333,15,FCC_face,0.540056,0.479481
0.158571,0.6786,13.3333,20,FCC_face,0.546318,0.520521
0.158571,0.6786,16.6667,5,FCC_face,0.387266,0.444209
0.158571,0.6786,16.6667,10,FCC_face,0.408952,0.472287
0.158571,0.6786,16.6667,15,FCC_face,0.4141,0.44544
0.158571,0.6786,16.6667,20,FCC_face,0.413985,0.467249
0.158571,0.6786,20.0,5,FCC_face,0.24962,0.419997
0.158571,0.6786,20.0,10,FCC_face,0.246433,0.344007
0.158571,0.6786,20.0,15,FCC_face,0.245629,0.352968
0.158571,0.6786,20.0,20,FCC_face,0.245565,0.352969
0.158571,0.6786,23.3333,5,FCC_face,0.13801,0.201085
0.158571,0.6786,23.3333,10,FCC_face,0.140579,0.20187
0.158571,0.6786,23.3333,15,FCC_face,0.140348,0.201856
0.158571,0.6786,23.3333,20,FCC_face,0.140376,0.201856
0.158571,0.6786,26.6667,5,FCC_face,0.080796,0.067551
0.158571,0.6786,26.6667,10,FCC_face,0.080229,0.06755
0.158571,0.6786,26.6667,15,FCC_face,0.080206,0.06755
0.158571,0.6786,26.6667,20,FCC_face,0.080205,0.06755
0.158571,0.6786,30.0,5,FCC_face,0.045715,0.037012
0.158571,0.6786,30.0,10,FCC_face,0.045769,0.037012
0.158571,0.6786,30.0,15,FCC_face,0.04577,0.037012
0.158571,0.6786,30.0,20,FCC_face,0.04577,0.037012
0.158571,0.6786,33.3333,5,FCC_face,0.027097,0.024482
0.158571,0.6786,33.3333,10,FCC_face,0.027098,0.024482
0.158571,0.6786,33.3333,15,FCC_face,0.027098,0.024482
0.158571,0.6786,33.3333,20,FCC_face,0.027098,0.024482
0.158571,0.6786,36.6667,5,FCC_face,0.017936,0.01754
0.158571,0.6786,36.6667,10,FCC_face,0.017936,0.01754
0.158571,0.6786,36.6667,15,FCC_face,0.017936,0.01754
0.158571,0.6786,36.6667,20,FCC_face,0.017936,0.01754
0.158571,0.6786,40.0,5,FCC_face,0.013013,0.013168
0.158571,0.6786,40.0,10,FCC_face,0.013013,0.013168
0.158571,0.6786,40.0,15,FCC_face,0.013013,0.013168
0.158571,0.6786,40.0,20,FCC_face,0.013013,0.013168
0.158571,0.8571,13.3333,5,FCC_face,0.507666,0.233172
0.158571,0.8571,13.3333,10,FCC_face,0.539987,0.621551
0.158571,0.8571,13.3333,15,FCC_face,0.618164,0.88292
0.158571,0.8571,13.3333,20,FCC_face,0.623557,0.652087
0.158571,0.8571,16.6667,5,FCC_face,0.443144,0.58737
0.158571,0.8571,16.6667,10,FCC_face,0.529034,0.705007
0.158571,0.8571,16.6667,15,FCC_face,0.52753,0.496505
0.158571,0.8571,16.6667,20,FCC_face,0.533707,0.508429
0.158571,0.8571,20.0,5,FCC_face,0.364705,0.269007
0.158571,0.8571,20.0,10,FCC_face,0.382131,0.445911
0.158571,0.8571,20.0,15,FCC_face,0.386839,0.497663
0.158571,0.8571,20.0,20,FCC_face,0.388557,0.478301
0.158571,0.8571,23.3333,5,FCC_face,0.23991,0.326381
0.158571,0.8571,23.3333,10,FCC_face,0.235024,0.373397
0.158571,0.8571,23.3333,15,FCC_face,0.235052,0.35913
0.158571,0.8571,23.3333,20,FCC_face,0.235502,0.363032
0.158571,0.8571,26.6667,5,FCC_face,0.136624,0.193017
0.158571,0.8571,26.6667,10,FCC_face,0.141935,0.199715
0.158571,0.8571,26.6667,15,FCC_face,0.141364,0.199677
0.158571,0.8571,26.6667,20,FCC_face,0.141428,0.199674
0.158571,0.8571,30.0,5,FCC_face,0.085339,0.061227
0.158571,0.8571,30.0,10,FCC_face,0.084132,0.061227
0.158571,0.8571,30.0,15,FCC_face,0.08402,0.061227
0.158571,0.8571,30.0,20,FCC_face,0.084009,0.061227
0.158571,0.8571,33.3333,5,FCC_face,0.048618,0.034444
0.158571,0.8571,33.3333,10,FCC_face,0.04896,0.034444
0.158571,0.8571,33.3333,15,FCC_face,0.048956,0.034444
0.158571,0.8571,33.3333,20,FCC_face,0.048956,0.034444
0.158571,0.8571,36.6667,5,FCC_face,0.028492,0.023307
0.158571,0.8571,36.6667,10,FCC_face,0.0285,0.023307
0.158571,0.8571,36.6667,15,FCC_face,0.0285,0.023307
0.158571,0.8571,36.6667,20,FCC_face,0.0285,0.023307
0.158571,0.8571,40.0,5,FCC_face,0.018184,0.017027
0.158571,0.8571,40.0,10,FCC_face,0.018183,0.017027
0.158571,0.8571,40.0,15,FCC_face,0.018183,0.017027
0.158571,0.8571,40.0,20,FCC_face,0.018183,0.017027
0.158571,1.0357,13.3333,5,FCC_face,0.412879,0.307638
0.158571,1.0357,13.3333,10,FCC_face,0.519011,0.841839
0.158571,1.0357,13.3333,15,FCC_face,0.600243,0.373139
0.158571,1.0357,13.3333,20,FCC_face,0.666065,0.573204
0.158571,1.0357,16.6667,5,FCC_face,0.408979,0.20196
0.158571,1.0357,16.6667,10,FCC_face,0.559288,0.373966
0.158571,1.0357,16.6667,15,FCC_face,0.588608,0.502853
0.158571,1.0357,16.6667,20,FCC_face,0.612675,0.585887
0.158571,1.0357,20.0,5,FCC_face,0.4277,0.660459
0.158571,1.0357,20.0,10,FCC_face,0.490521,0.380349
0.158571,1.0357,20.0,15,FCC_face,0.51068,0.647947
0.158571,1.0357,20.0,20,FCC_face,0.510126,0.499399
0.158571,1.0357,23.3333,5,FCC_face,0.329149,0.36365
0.158571,1.0357,23.3333,10,FCC_face,0.344614,0.479303
0.158571,1.0357,23.3333,15,FCC_face,0.347075,0.487019
0.158571,1.0357,23.3333,20,FCC_face,0.347457,0.478565
0.158571,1.0357,26.6667,5,FCC_face,0.21812,0.263295
0.158571,1.0357,26.6667,10,FCC_face,0.214875,0.33773
0.158571,1.0357,26.6667,15,FCC_face,0.217891,0.356637
0.158571,1.0357,26.6667,20,FCC_face,0.218194,0.356381
0.158571,1.0357,30.0,5,FCC_face,0.129743,0.170656
0.158571,1.0357,30.0,10,FCC_face,0.135962,0.168735
0.158571,1.0357,30.0,15,FCC_face,0.135957,0.168693
0.158571,1.0357,30.0,20,FCC_face,0.135776,0.168692
0.158571,1.0357,33.3333,5,FCC_face,0.085243,0.052402
0.158571,1.0357,33.3333,10,FCC_face,0.083406,0.052402
0.158571,1.0357,33.3333,15,FCC_face,0.083201,0.052402
0.158571,1.0357,33.3333,20,FCC_face,0.083185,0.052402
0.158571,1.0357,36.6667,5,FCC_face,0.048821,0.031155
0.158571,1.0357,36.6667,10,FCC_face,0.049533,0.031155
0.158571,1.0357,36.6667,15,FCC_face,0.049516,0.031155
0.158571,1.0357,36.6667,20,FCC_face,0.049514,0.031155
0.158571,1.0357,40.0,5,FCC_face,0.028835,0.021693
0.158571,1.0357,40.0,10,FCC_face,0.02884,0.021693
0.158571,1.0357,40.0,15,FCC_face,0.028842,0.021693
0.158571,1.0357,40.0,20,FCC_face,0.028842,0.021693
0.158571,1.2143,16.6667,5,FCC_face,0.407415,0.163561
0.158571,1.2143,16.6667,10,FCC_face,0.543861,0.326231
0.158571,1.2143,16.6667,15,FCC_face,0.625284,0.529379
0.158571,1.2143,16.6667,20,FCC_face,0.637282,0.74489
0.158571,1.2143,20.0,5,FCC_face,0.42202,0.664128
0.158571,1.2143,20.0,10,FCC_face,0.555719,0.662125
0.158571,1.2143,20.0,15,FCC_face,0.569176,0.436116
0.158571,1.2143,20.0,20,FCC_face,0.581423,0.550522
0.158571,1.2143,23.3333,5,FCC_face,0.396601,0.250947
0.158571,1.2143,23.3333,10,FCC_face,0.440474,0.647833
0.158571,1.2143,23.3333,15,FCC_face,0.457092,0.602986
0.158571,1.2143,23.3333,20,FCC_face,0.464482,0.49395
0.158571,1.2143,26.6667,5,FCC_face,0.293661,0.711854
0.158571,1.2143,26.6667,10,FCC_face,0.305499,0.391679
0.158571,1.2143,26.6667,15,FCC_face,0.30554,0.435001
0.158571,1.2143,26.6667,20,FCC_face,0.305208,0.470116
0.158571,1.2143,30.0,5,FCC_face,0.187997,0.418247
0.158571,1.2143,30.0,10,FCC_face,0.195583,0.353466
0.158571,1.2143,30.0,15,FCC_face,0.198449,0.335444
0.158571,1.2143,30.0,20,FCC_face,0.197541,0.332827
0.158571,1.2143,33.3333,5,FCC_face,0.121527,0.116053
0.158571,1.2143,33.3333,10,FCC_face,0.12559,0.11557
0.158571,1.2143,33.3333,15,FCC_face,0.126948,0.115574
0.158571,1.2143,33.3333,20,FCC_face,0.126847,0.115574
0.158571,1.2143,36.6667,5,FCC_face,0.081668,0.043867
0.158571,1.2143,36.6667,10,FCC_face,0.079423,0.043867
0.158571,1.2143,36.6667,15,FCC_face,0.079368,0.043867
0.158571,1.2143,36.6667,20,FCC_face,0.079421,0.043867
0.158571,1.2143,40.0,5,FCC_face,0.047237,0.027771
0.158571,1.2143,40.0,10,FCC_face,0.048061,0.027771
0.158571,1.2143,40.0,15,FCC_face,0.048089,0.027771
0.158571,1.2143,40.0,20,FCC_face,0.048077,0.027771
0.158571,1.3929,20.0,5,FCC_face,0.409613,0.228197
0.158571,1.3929,20.0,10,FCC_face,0.555048,0.623916
0.158571,1.3929,20.0,15,FCC_face,0.585465,0.921487
0.158571,1.3929,20.0,20,FCC_face,0.634302,0.846628
0.158571,1.3929,23.3333,5,FCC_face,0.422237,0.544034
0.158571,1.3929,23.3333,10,FCC_face,0.506229,0.379513
0.158571,1.3929,23.3333,15,FCC_face,0.54606,0.648573
0.158571,1.3929,23.3333,20,FCC_face,0.551223,0.536841
0.158571,1.3929,26.6667,5,FCC_face,0.348932,0.271881
0.158571,1.3929,26.6667,10,FCC_face,0.384689,0.406569
0.158571,1.3929,26.6667,15,FCC_face,0.394768,0.467964
0.158571,1.3929,26.6667,20,FCC_face,0.398197,0.49698
0.158571,1.3929,30.0,5,FCC_face,0.258457,0.279692
0.158571,1.3929,30.0,10,FCC_face,0.26071,0.524701
0.158571,1.3929,30.0,15,FCC_face,0.264368,0.403639
0.158571,1.3929,30.0,20,FCC_face,0.267174,0.439358
0.158571,1.3929,33.3333,5,FCC_face,0.160902,0.261661
0.158571,1.3929,33.3333,10,FCC_face,0.178022,0.294857
0.158571,1.3929,33.3333,15,FCC_face,0.176474,0.291207
0.158571,1.3929,33.3333,20,FCC_face,0.177837,0.291729
0.158571,1.3929,36.6667,5,FCC_face,0.113297,0.074695
0.158571,1.3929,36.6667,10,FCC_face,0.114846,0.074759
0.158571,1.3929,36.6667,15,FCC_face,0.115724,0.074759
0.158571,1.3929,36.6667,20,FCC_face,0.116082,0.074759
0.158571,1.3929,40.0,5,FCC_face,0.074809,0.036682
0.158571,1.3929,40.0,10,FCC_face,0.073412,0.036683
0.158571,1.3929,40.0,15,FCC_face,0.073894,0.036683
0.158571,1.3929,40.0,20,FCC_face,0.073974,0.036683
0.158571,1.5714,20.0,5,FCC_face,0.333095,0.145623
0.158571,1.5714,20.0,10,FCC_face,0.510007,0.267658
0.158571,1.5714,20.0,15,FCC_face,0.590293,0.36735
0.158571,1.5714,20.0,20,FCC_face,0.64356,0.447126
0.158571,1.5714,23.3333,5,FCC_face,0.386848,0.943189
0.158571,1.5714,23.3333,10,FCC_face,0.539803,0.381129
0.158571,1.5714,23.3333,15,FCC_face,0.580356,0.452227
0.158571,1.5714,23.3333,20,FCC_face,0.595426,0.847915
0.158571,1.5714,26.6667,5,FCC_face,0.390662,0.211401
0.158571,1.5714,26.6667,10,FCC_face,0.45261,0.582178
0.158571,1.5714,26.6667,15,FCC_face,0.477901,0.753525
0.158571,1.5714,26.6667,20,FCC_face,0.491138,0.541706
0.158571,1.5714,30.0,5,FCC_face,0.306091,0.885516
0.158571,1.5714,30.0,10,FCC_face,0.335093,0.463205
0.158571,1.5714,30.0,15,FCC_face,0.341039,0.422218
0.158571,1.5714,30.0,20,FCC_face,0.342072,0.515953
0.158571,1.5714,33.3333,5,FCC_face,0.218014,0.295758
0.158571,1.5714,33.3333,10,FCC_face,0.224925,0.352833
0.158571,1.5714,33.3333,15,FCC_face,0.233705,0.379603
0.158571,1.5714,33.3333,20,FCC_face,0.233777,0.393564
0.158571,1.5714,36.6667,5,FCC_face,0.14198,0.227845
0.158571,1.5714,36.6667,10,FCC_face,0.158425,0.220059
0.158571,1.5714,36.6667,15,FCC_face,0.157873,0.219803
0.158571,1.5714,36.6667,20,FCC_face,0.157756,0.219835
0.158571,1.5714,40.0,5,FCC_face,0.105079,0.053181
0.158571,1.5714,40.0,10,FCC_face,0.105137,0.053192
0.158571,1.5714,40.0,15,FCC_face,0.104968,0.053192
0.158571,1.5714,40.0,20,FCC_face,0.104918,0.053192
0.158571,1.75,23.3333,5,FCC_face,0.381976,0.38827
0.158571,1.75,23.3333,10,FCC_face,0.538541,0.916118
0.158571,1.75,23.3333,15,FCC_face,0.584581,0.498287
0.158571,1.75,23.3333,20,FCC_face,0.629422,0.437115
0.158571,1.75,26.6667,5,FCC_face,0.40018,0.338326
0.158571,1.75,26.6667,10,FCC_face,0.4982,0.586514
0.158571,1.75,26.6667,15,FCC_face,0.549776,0.421289
0.158571,1.75,26.6667,20,FCC_face,0.565627,0.809833
0.158571,1.75,30.0,5,FCC_face,0.34196,0.27474
0.158571,1.75,30.0,10,FCC_face,0.392558,0.449888
0.158571,1.75,30.0,15,FCC_face,0.409848,0.535567
0.158571,1.75,30.0,20,FCC_face,0.416702,0.569233
0.158571,1.75,33.3333,5,FCC_face,0.267351,0.292581
0.158571,1.75,33.3333,10,FCC_face,0.28123,0.571446
0.158571,1.75,33.3333,15,FCC_face,0.287258,0.41331
0.158571,1.75,33.3333,20,FCC_face,0.292276,0.516847
0.158571,1.75,36.6667,5,FCC_face,0.177409,0.456728
0.158571,1.75,36.6667,10,FCC_face,0.200174,0.316507
0.158571,1.75,36.6667,15,FCC_face,0.203037,0.352463
0.158571,1.75,36.6667,20,FCC_face,0.203692,0.360369
0.158571,1.75,40.0,5,FCC_face,0.128038,0.110778
0.158571,1.75,40.0,10,FCC_face,0.136274,0.111542
0.158571,1.75,40.0,15,FCC_face,0.140298,0.111534
0.158571,1.75,40.0,20,FCC_face,0.140153,0.111534
0.158571,1.9286,23.3333,5,FCC_face,0.354524,0.18957
0.158571,1.9286,23.3333,10,FCC_face,0.513127,0.583859
0.158571,1.9286,23.3333,15,FCC_face,0.569563,0.983264
0.158571,1.9286,23.3333,20,FCC_face,0.643578,0.886671
0.158571,1.9286,26.6667,5,FCC_face,0.391694,0.697204
0.158571,1.9286,26.6667,10,FCC_face,0.522471,0.277127
0.158571,1.9286,26.6667,15,FCC_face,0.579859,0.950889
0.158571,1.9286,26.6667,20,FCC_face,0.59914,0.460818
0.158571,1.9286,30.0,5,FCC_face,0.369405,0.179568
0.158571,1.9286,30.0,10,FCC_face,0.441578,0.370213
0.158571,1.9286,30.0,15,FCC_face,0.471676,0.653379
0.158571,1.9286,30.0,20,FCC_face,0.487201,0.769111
0.158571,1.9286,33.3333,5,FCC_face,0.299581,0.93901
0.158571,1.9286,33.3333,10,FCC_face,0.34022,0.400861
0.158571,1.9286,33.3333,15,FCC_face,0.351214,0.431107
0.158571,1.9286,33.3333,20,FCC_face,0.35439,0.606335
0.158571,1.9286,36.6667,5,FCC_face,0.225357,0.252397
0.158571,1.9286,36.6667,10,FCC_face,0.237661,0.333106
0.158571,1.9286,36.6667,15,FCC_face,0.251035,0.392348
0.158571,1.9286,36.6667,20,FCC_face,0.253356,0.429443
0.158571,1.9286,40.0,5,FCC_face,0.151667,0.210941
0.158571,1.9286,40.0,10,FCC_face,0.177665,0.27071
0.158571,1.9286,40.0,15,FCC_face,0.175962,0.285977
0.158571,1.9286,40.0,20,FCC_face,0.178209,0.283761
0.158571,2.1071,26.6667,5,FCC_face,0.341486,0.789725
0.158571,2.1071,26.6667,10,FCC_face,0.516935,0.354137
0.158571,2.1071,26.6667,15,FCC_face,0.581739,0.3822
0.158571,2.1071,26.6667,20,FCC_face,0.614344,0.951949
0.158571,2.1071,30.0,5,FCC_face,0.384432,0.213459
0.158571,2.1071,30.0,10,FCC_face,0.479916,0.971225
0.158571,2.1071,30.0,15,FCC_face,0.530362,0.477989
0.158571,2.1071,30.0,20,FCC_face,0.558311,0.480044
0.158571,2.1071,33.3333,5,FCC_face,0.323892,0.369253
0.158571,2.1071,33.3333,10,FCC_face,0.383675,0.733724
0.158571,2.1071,33.3333,15,FCC_face,0.406565,0.792305
0.158571,2.1071,33.3333,20,FCC_face,0.416477,0.703261
0.158571,2.1071,36.6667,5,FCC_face,0.261343,0.249726
0.158571,2.1071,36.6667,10,FCC_face,0.282515,0.701618
0.158571,2.1071,36.6667,15,FCC_face,0.293866,0.403827
0.158571,2.1071,36.6667,20,FCC_face,0.301871,0.545887
0.158571,2.1071,40.0,5,FCC_face,0.181164,0.580245
0.158571,2.1071,40.0,10,FCC_face,0.209941,0.343059
0.158571,2.1071,40.0,15,FCC_face,0.216706,0.364133
0.158571,2.1071,40.0,20,FCC_face,0.217397,0.399273
0.158571,2.2857,30.0,5,FCC_face,0.37244,0.33135
0.158571,2.2857,30.0,10,FCC_face,0.496198,0.438262
0.158571,2.2857,30.0,15,FCC_face,0.566882,0.433607
0.158571,2.2857,30.0,20,FCC_face,0.594863,0.816824
0.158571,2.2857,33.3333,5,FCC_face,0.342615,0.179216
0.158571,2.2857,33.3333,10,FCC_face,0.419837,0.291563
0.158571,2.2857,33.3333,15,FCC_face,0.453413,0.385966
0.158571,2.2857,33.3333,20,FCC_face,0.470183,0.47505
0.158571,2.2857,36.6667,5,FCC_face,0.284648,0.697646
0.158571,2.2857,36.6667,10,FCC_face,0.331263,0.313608
0.158571,2.2857,36.6667,15,FCC_face,0.344595,0.614681
0.158571,2.2857,36.6667,20,FCC_face,0.35047,0.571885
0.158571,2.2857,40.0,5,FCC_face,0.219175,0.265876
0.158571,2.2857,40.0,10,FCC_face,0.239516,0.343044
0.158571,2.2857,40.0,15,FCC_face,0.257005,0.390188
0.158571,2.2857,40.0,20,FCC_face,0.260029,0.425323
0.158571,2.4643,30.0,5,FCC_face,0.358694,0.567253
0.158571,2.4643,30.0,10,FCC_face,0.498058,0.246488
0.158571,2.4643,30.0,15,FCC_face,0.573475,0.994294
0.158571,2.4643,30.0,20,FCC_face,0.608039,0.410571
0.158571,2.4643,33.3333,5,FCC_face,0.35599,0.159082
0.158571,2.4643,33.3333,10,FCC_face,0.450715,0.419104
0.158571,2.4643,33.3333,15,FCC_face,0.497261,0.905868
0.158571,2.4643,33.3333,20,FCC_face,0.524862,0.729818
0.158571,2.4643,36.6667,5,FCC_face,0.301918,0.693799
0.158571,2.4643,36.6667,10,FCC_face,0.366312,0.794583
0.158571,2.4643,36.6667,15,FCC_face,0.392658,0.497983
0.158571,2.4643,36.6667,20,FCC_face,0.404507,0.454084
0.158571,2.4643,40.0,5,FCC_face,0.248029,0.199529
0.158571,2.4643,40.0,10,FCC_face,0.27284,0.681066
0.158571,2.4643,40.0,15,FCC_face,0.291079,0.509031
0.158571,2.4643,40.0,20,FCC_face,0.301866,0.448612
0.158571,2.6429,33.3333,5,FCC_face,0.359589,0.187502
0.158571,2.6429,33.3333,10,FCC_face,0.471485,0.974903
0.158571,2.6429,33.3333,15,FCC_face,0.535905,0.444861
0.158571,2.6429,33.3333,20,FCC_face,0.575293,0.450967
0.158571,2.6429,36.6667,5,FCC_face,0.315151,0.246085
0.158571,2.6429,36.6667,10,FCC_face,0.394036,0.474863
0.158571,2.6429,36.6667,15,FCC_face,0.430104,0.639027
0.158571,2.6429,36.6667,20,FCC_face,0.448544,0.722975
0.158571,2.6429,40.0,5,FCC_face,0.266248,0.377092
0.158571,2.6429,40.0,10,FCC_face,0.312852,0.357754
0.158571,2.6429,40.0,15,FCC_face,0.328116,0.648914
0.158571,2.6429,40.0,20,FCC_face,0.339271,0.465632
0.158571,2.8214,36.6667,5,FCC_face,0.325016,0.154982
0.158571,2.8214,36.6667,10,FCC_face,0.417452,0.260602
0.158571,2.8214,36.6667,15,FCC_face,0.463085,0.364346
0.158571,2.8214,36.6667,20,FCC_face,0.488385,0.480936
0.158571,2.8214,40.0,5,FCC_face,0.279252,0.95072
0.158571,2.8214,40.0,10,FCC_face,0.344292,0.351427
0.158571,2.8214,40.0,15,FCC_face,0.370664,0.407802
0.158571,2.8214,40.0,20,FCC_face,0.382188,0.764019
0.158571,3.0,36.6667,5,FCC_face,0.331584,0.139912
0.158571,3.0,36.6667,10,FCC_face,0.437144,0.345678
0.158571,3.0,36.6667,15,FCC_face,0.49352,0.822706
0.158571,3.0,36.6667,20,FCC_face,0.528384,0.873844
0.158571,3.0,40.0,5,FCC_face,0.28903,0.53558
0.158571,3.0,40.0,10,FCC_face,0.367093,0.94705
0.158571,3.0,40.0,15,FCC_face,0.404117,0.595163
0.158571,3.0,40.0,20,FCC_face,0.423422,0.469654
0.169286,0.5,10.0,5,FCC_face,0.53259,0.320732
0.169286,0.5,10.0,10,FCC_face,0.508669,0.594352
0.169286,0.5,10.0,15,FCC_face,0.534217,0.603849
0.169286,0.5,10.0,20,FCC_face,0.530065,0.538361
0.169286,0.5,13.3333,5,FCC_face,0.373278,0.5519
0.169286,0.5,13.3333,10,FCC_face,0.391141,0.394899
0.169286,0.5,13.3333,15,FCC_face,0.391344,0.426102
0.169286,0.5,13.3333,20,FCC_face,0.390907,0.421136
0.169286,0.5,16.6667,5,FCC_face,0.225188,0.330601
0.169286,0.5,16.6667,10,FCC_face,0.223027,0.305524
0.169286,0.5,16.6667,15,FCC_face,0.222807,0.305789
0.169286,0.5,16.6667,20,FCC_face,0.222795,0.305867
0.169286,0.5,20.0,5,FCC_face,0.117645,0.155832
0.169286,0.5,20.0,10,FCC_face,0.118224,0.155897
0.169286,0.5,20.0,15,FCC_face,0.118212,0.155897
0.169286,0.5,20.0,20,FCC_face,0.118212,0.155897
0.169286,0.5,23.3333,5,FCC_face,0.064172,0.061397
0.169286,0.5,23.3333,10,FCC_face,0.064138,0.061397
0.169286,0.5,23.3333,15,FCC_face,0.064138,0.061397
0.169286,0.5,23.3333,20,FCC_face,0.064138,0.061397
0.169286,0.5,26.6667,5,FCC_face,0.036389,0.034855
0.169286,0.5,26.6667,10,FCC_face,0.036388,0.034855
0.169286,0.5,26.6667,15,FCC_face,0.036388,0.034855
0.169286,0.5,26.6667,20,FCC_face,0.036388,0.034855
0.169286,0.5,30.0,5,FCC_face,0.022721,0.02289
0.169286,0.5,30.0,10,FCC_face,0.022721,0.02289
0.169286,0.5,30.0,15,FCC_face,0.022721,0.02289
0.169286,0.5,30.0,20,FCC_face,0.022721,0.02289
0.169286,0.5,33.3333,5,FCC_face,0.015608,0.016158
0.169286,0.5,33.3333,10,FCC_face,0.015608,0.016158
0.169286,0.5,33.3333,15,FCC_face,0.015608,0.016158
0.169286,0.5,33.3333,20,FCC_face,0.015608,0.016158
0.169286,0.5,36.6667,5,FCC_face,0.011379,0.011938
0.169286,0.5,36.6667,10,FCC_face,0.011379,0.011938
0.169286,0.5,36.6667,15,FCC_face,0.011379,0.011938
0.169286,0.5,36.6667,20,FCC_face,0.011379,0.011938
0.169286,0.5,40.0,5,FCC_face,0.008622,0.009112
0.169286,0.5,40.0,10,FCC_face,0.008622,0.009112
0.169286,0.5,40.0,15,FCC_face,0.008622,0.009112
0.169286,0.5,40.0,20,FCC_face,0.008622,0.009112
0.169286,0.6786,10.0,5,FCC_face,0.441566,0.578969
0.169286,0.6786,10.0,10,FCC_face,0.542219,0.44083
0.169286,0.6786,10.0,15,FCC_face,0.615985,0.491644
0.169286,0.6786,10.0,20,FCC_face,0.64885,0.803843
0.169286,0.6786,13.3333,5,FCC_face,0.441751,0.257534
0.169286,0.6786,13.3333,10,FCC_face,0.523448,0.42556
0.169286,0.6786,13.3333,15,FCC_face,0.528254,0.508251
0.169286,0.6786,13.3333,20,FCC_face,0.534862,0.54071
0.169286,0.6786,16.6667,5,FCC_face,0.374013,0.382247
0.169286,0.6786,16.6667,10,FCC_face,0.391822,0.494789
0.169286,0.6786,16.6667,15,FCC_face,0.39645,0.430043
0.169286,0.6786,16.6667,20,FCC_face,0.396805,0.450986
0.169286,0.6786,20.0,5,FCC_face,0.234754,0.367258
0.169286,0.6786,20.0,10,FCC_face,0.230734,0.330693
0.169286,0.6786,20.0,15,FCC_face,0.230211,0.338317
0.169286,0.6786,20.0,20,FCC_face,0.230262,0.337166
0.169286,0.6786,23.3333,5,FCC_face,0.12811,0.176272
0.169286,0.6786,23.3333,10,FCC_face,0.130504,0.178006
0.169286,0.6786,23.3333,15,FCC_face,0.130339,0.177994
0.169286,0.6786,23.3333,20,FCC_face,0.130347,0.177994
0.169286,0.6786,26.6667,5,FCC_face,0.074206,0.060543
0.169286,0.6786,26.6667,10,FCC_face,0.073722,0.060543
0.169286,0.6786,26.6667,15,FCC_face,0.073715,0.060543
0.169286,0.6786,26.6667,20,FCC_face,0.073715,0.060543
0.169286,0.6786,30.0,5,FCC_face,0.041713,0.03416
0.169286,0.6786,30.0,10,FCC_face,0.041717,0.03416
0.169286,0.6786,30.0,15,FCC_face,0.041718,0.03416
0.169286,0.6786,30.0,20,FCC_face,0.041718,0.03416
0.169286,0.6786,33.3333,5,FCC_face,0.024807,0.022795
0.169286,0.6786,33.3333,10,FCC_face,0.024807,0.022795
0.169286,0.6786,33.3333,15,FCC_face,0.024807,0.022795
0.169286,0.6786,33.3333,20,FCC_face,0.024807,0.022795
0.169286,0.6786,36.6667,5,FCC_face,0.016627,0.016393
0.169286,0.6786,36.6667,10,FCC_face,0.016627,0.016393
0.169286,0.6786,36.6667,15,FCC_face,0.016627,0.016393
0.169286,0.6786,36.6667,20,FCC_face,0.016627,0.016393
0.169286,0.6786,40.0,5,FCC_face,0.012135,0.01233
0.169286,0.6786,40.0,10,FCC_face,0.012135,0.01233
0.169286,0.6786,40.0,15,FCC_face,0.012135,0.01233
0.169286,0.6786,40.0,20,FCC_face,0.012135,0.01233
0.169286,0.8571,13.3333,5,FCC_face,0.49849,0.221184
0.169286,0.8571,13.3333,10,FCC_face,0.547623,0.533795
0.169286,0.8571,13.3333,15,FCC_face,0.60832,0.83974
0.169286,0.8571,13.3333,20,FCC_face,0.613251,0.735123
